ConceptID,ConceptLabel,Dependencies,TaxonomyID
110,Pharmacy Benefit Manager,21|108,PAYER
111,Prior Authorization,97|102,PAYER
112,Utilization Review,97,PAYER
113,Medical Necessity,112,PAYER
114,Allowed Amount,98,PAYER
115,Reimbursement,98|114,PAYER
116,Healthcare Cost Analysis,17|96,FIN
117,Revenue Cycle,96|115,FIN
118,Billing Code,26|27|28,FIN
119,Charge Master,118,FIN
120,Cost Of Care,116,FIN
121,Revenue,117,FIN
122,Profitability,120|121,FIN
123,Operating Margin,122,FIN
124,Payer Mix,21|122,FIN
125,Contract Negotiation,21|22,FIN
126,Provider Compensation,115|125,FIN
127,Capitation,20|126,FIN
128,Risk Adjustment,116|127,FIN
129,Quality Metric,69|91,FIN
130,Value-Based Payment,20|127|129,FIN
131,Healthcare Fraud,96,FRAUD
132,Fraud Detection,131,FRAUD
133,Waste In Healthcare,116,FRAUD
134,Abuse Detection,131|133,FRAUD
135,Upcoding,96|118,FRAUD
136,Unbundling,96|118,FRAUD
137,Phantom Billing,96,FRAUD
138,Duplicate Claim,96,FRAUD
139,Kickback Scheme,81|131,FRAUD
140,Referral Network Analysis,81|132,FRAUD
141,Community Detection,78|140,FRAUD
142,Anomaly Detection,132,FRAUD
143,Behavioral Health Fraud,131|132,FRAUD
144,DME Fraud,131|132,FRAUD
145,Provider Network Fraud,78|131|140,FRAUD
146,Graph Algorithm,1|4,ANAL
147,Shortest Path Algorithm,11|146,ANAL
148,Centrality Measure,146,ANAL
149,Pagerank Algorithm,148,ANAL
150,Betweenness Centrality,148,ANAL
151,Degree Centrality,148,ANAL
152,Clustering Coefficient,146,ANAL
153,Connected Components,146,ANAL
154,Cycle Detection,9|146,ANAL
155,Graph Pattern Recognition,39|146,ANAL
156,Similarity Measure,146,ANAL
157,Link Prediction,146,ANAL
158,Graph Embedding,146,ANAL
159,Node Embedding,6|158,ANAL
160,Graph Neural Network,158|159,ANAL
161,Artificial Intelligence,,AI
162,Machine Learning,161,AI
163,Large Language Model,161|162,AI
164,Vector Store,163,AI
165,Vector Embedding,158|164,AI
166,Semantic Search,164|165,AI
167,RAG Architecture,163|164,AI
168,Knowledge Graph,4|5,AI
169,Graph And LLM Integration,163|168,AI
170,Clinical Decision Support,52|92|162,AI
171,Clinical Discovery,162|170,AI
172,Recommendation System,162,AI
173,Predictive Analytics,162,AI
174,Risk Stratification,173,AI
175,Population Health Analytics,173|174,AI
176,HIPAA,16,SEC
177,Protected Health Information,24|176,SEC
178,Data Privacy,176|177,SEC
179,Data Security,177|178,SEC
180,Access Control,179,SEC
181,Role-Based Access Control,180,SEC
182,Authentication,180,SEC
183,Authorization,180|182,SEC
184,Audit Trail,179|183,SEC
185,De-Identification,177|178,SEC
186,Metadata Management,15,GOV
187,Data Lineage,186,GOV
188,Data Provenance,187,GOV
189,Data Quality,15,GOV
190,Data Traceability,187,GOV
191,Data Governance Framework,186|189,GOV
192,Master Data Management,186|191,GOV
193,Data Stewardship,191,GOV
194,Explainability,170|187,GOV
195,Transparency,184|194,GOV
196,Capstone Project,4|5|168|170,CAP
197,Project Presentation,196,CAP
198,Graph Career Path,196,CAP
199,Healthcare Analytics Platform,4|162|168|170,CAP
200,Real-World Implementation,196|199,CAP
